Name	UFboot	aLRT	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample
GCA_000268625.1_ASM26862v1_genomic	NA	NA	2.344e-07	grey	7.467959999999995e-05	56	PY-12	2008	-13	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141459
NODE146	44.0	15.1	2.344e-07	black	7.461909999999995e-05	58.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE147	63.0	0.0	4.98e-08	black	7.466889999999995e-05	57.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000268585.1_ASM26858v1_genomic	NA	NA	2.34e-08	grey	7.469229999999995e-05	57	PY-04	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141451
GCA_000268825.1_ASM26882v1_genomic	NA	NA	2.344e-07	grey	7.490329999999995e-05	58	PY-55	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141478
GCA_000268445.1_ASM26844v1_genomic	NA	NA	7.055e-07	grey	7.532459999999995e-05	59	PY-10	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141457
GCA_000268405.1_ASM26840v1_genomic	NA	NA	4.688e-07	grey	7.462679999999995e-05	60	PY-08	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141455
GCA_000269465.1_ASM26946v1_genomic	NA	NA	7.225e-07	grey	7.365239999999997e-05	61	PY-101	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141503
GCA_003797205.1_ASM379720v1_genomic	NA	NA	7.032e-07	grey	7.108149999999996e-05	62	FDAARGOS_605	1969	-52	Bolivia	La Paz	-17.056869600000002	-64.9912286	-16.4955455	-68.1336229	Orientalis	1.ORI	1.ORI1	SAMN10228585
GCA_001487065.1_Yersinia_pestis_genomic	NA	NA	1.8752e-06	grey	7.201909999999997e-05	63	Algeria3	[2000:2016]	[-21:-5]	Algeria	MSila	28.000027199999998	2.9999825	35.1300205	4.200310671358427	Orientalis	1.ORI	1.ORI1	SAMEA3673143
GCA_000986995.1_YPES001-SEQ-2-ASM-1_genomic	NA	NA	2.34e-08	grey	7.014389999999996e-05	64	ZE94-2122	1994	-27	Zimbabwe	Midlands	-18.4554963	29.746841399999997	-19.2785043	29.879085200000002	Orientalis	1.ORI	1.ORI1	SAMN02999506
GCA_000182525.1_ASM18252v1_genomic	NA	NA	2.34e-08	grey	7.012049999999997e-05	65	PEXU2	1966	-55	Brazil	State of Mato Grosso	-10.333333300000001	-53.2	-12.2115009	-55.5716547	Orientalis	1.ORI	1.ORI1	SAMN02403943
NODE157	21.0	0.0	2.34e-08	black	6.965169999999997e-05	88.54327392578125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE158	100.0	97.9	1.4064e-06	red	7.105809999999996e-05	84.8365478515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE159	100.0	75.8	2.344e-07	black	7.129249999999996e-05	81.016845703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE160	100.0	88.8	4.688e-07	red	7.176129999999996e-05	79.03369140625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE161	16.0	0.0	2.34e-08	black	7.178469999999996e-05	76.9423828125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE162	11.0	0.0	2.34e-08	black	7.180809999999995e-05	75.884765625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE163	12.0	0.0	2.34e-08	black	7.183149999999995e-05	74.76953125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE164	100.0	80.7	2.344e-07	red	7.206589999999995e-05	73.5390625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE165	100.0	77.2	2.344e-07	black	7.230029999999995e-05	72.078125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE166	47.0	0.0	2.34e-08	black	7.232369999999995e-05	70.65625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE167	100.0	74.3	2.344e-07	black	7.255809999999994e-05	69.3125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE168	100.0	97.4	1.172e-06	red	7.373009999999994e-05	68.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE169	100.0	93.0	7.032e-07	red	7.443329999999994e-05	67.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE170	62.0	0.0	2.34e-08	black	7.445669999999993e-05	66.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000255875.1_ASM25587v1_genomic	NA	NA	2.34e-08	grey	7.448009999999993e-05	66	AS200901434	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831180
GCA_000255895.1_ASM25589v1_genomic	NA	NA	2.34e-08	grey	7.448009999999993e-05	67	AS200901509	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831181
GCA_000255855.1_ASM25585v1_genomic	NA	NA	2.344e-07	grey	7.466769999999994e-05	68	AS200902147	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831187
GCA_000834495.1_ASM83449v1_genomic	NA	NA	2.34e-08	grey	7.375349999999994e-05	69	El Dorado	2002	-19	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN03145064
NODE175	100.0	98.0	1.172e-06	red	7.373009999999994e-05	70.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000255815.1_ASM25581v1_genomic	NA	NA	2.34e-08	grey	7.375349999999994e-05	70	BA200901990	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831185
GCA_000255835.1_ASM25583v1_genomic	NA	NA	2.344e-07	grey	7.396449999999994e-05	71	BA200902009	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831186
GCA_000255755.1_ASM25575v1_genomic	NA	NA	2.34e-08	grey	7.234709999999994e-05	72	AS200901539	2009	-12	United States of America	Nevada	39.7837304	-100.4458825	39.515882500000004	-116.85372269999999	Orientalis	1.ORI	1.ORI1	SAMN01831182
NODE179	100.0	90.8	4.688e-07	red	7.276909999999995e-05	73.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000255775.1_ASM25577v1_genomic	NA	NA	2.344e-07	grey	7.300349999999995e-05	73	AS200901156	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831179
GCA_000255795.1_ASM25579v1_genomic	NA	NA	2.34e-08	grey	7.279249999999994e-05	74	BA200901703	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831183
GCA_001509865.1_ASM150986v1_genomic	NA	NA	4.688e-07	grey	7.253469999999995e-05	75	Yp1945	2009	-12	United States of America	Texas	39.7837304	-100.4458825	31.8160381	-99.51209859999999	Orientalis	1.ORI	1.ORI1	SAMN04012733
GCA_000834335.1_ASM83433v1_genomic	NA	NA	2.34e-08	grey	7.185489999999995e-05	76	Shasta	1954	-67	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN03120838
GCA_001509855.1_ASM150985v1_genomic	NA	NA	2.34e-08	grey	7.183149999999995e-05	77	Yp2126	2011	-10	United States of America	Arizona	39.7837304	-100.4458825	34.395342	-111.763275	Orientalis	1.ORI	1.ORI1	SAMN04012736
GCA_000255735.1_ASM25573v1_genomic	NA	NA	2.34e-08	grey	7.180809999999995e-05	78	BA200901799	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831184
NODE186	56.0	73.2	2.34e-08	black	7.178469999999996e-05	81.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE187	100.0	73.2	2.093e-07	black	7.199399999999996e-05	80.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE188	100.0	79.2	2.344e-07	black	7.222839999999996e-05	79.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001693595.1_ASM169359v1_genomic	NA	NA	2.344e-07	grey	7.246279999999996e-05	79	Cadman	2016	-5	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN05282282
Reference	NA	NA	1.8752e-06	grey	7.410359999999997e-05	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000834775.1_ASM83477v1_genomic	NA	NA	2.34e-08	grey	7.201739999999996e-05	81	Dodson	1967	-54	United States of America	Arizona	39.7837304	-100.4458825	34.395342	-111.763275	Orientalis	1.ORI	1.ORI1	SAMN03161124
GCA_000705315.1_EDB10_058v1_genomic	NA	NA	2.344e-07	grey	7.201909999999996e-05	82	EBD10-058	2010	-11	Canada	Saskatchewan	61.0666922	-107.9917071	55.5321257	-106.1412243	Orientalis	1.ORI	1.ORI1	SAMN02207408
GCA_000181455.2_ASM18145v2_genomic	NA	NA	2.344e-07	grey	7.152689999999996e-05	83	CA88-4125	1988	-33	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN02403940
NODE194	100.0	99.3	1.6408e-06	red	7.269889999999997e-05	88.65625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE195	100.0	90.4	7.032e-07	red	7.340209999999997e-05	87.3125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE196	7.0	0.0	2.34e-08	black	7.342549999999996e-05	86.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE197	9.0	0.0	2.34e-08	black	7.344889999999996e-05	85.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE198	66.0	0.0	2.34e-08	black	7.347229999999996e-05	84.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000269005.1_ASM26900v1_genomic	NA	NA	2.344e-07	grey	7.370669999999996e-05	84	PY-72	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141489
GCA_000269025.1_ASM26902v1_genomic	NA	NA	9.376e-07	grey	7.440989999999995e-05	85	PY-76	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141490
GCA_000268525.1_ASM26852v1_genomic	NA	NA	2.344e-07	grey	7.368329999999996e-05	86	PY-19	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141464
GCA_000222975.1_ASM22297v1_genomic	NA	NA	2.34e-08	grey	7.344889999999996e-05	87	A1122	1939	-82	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN02603531
NODE203	12.0	0.0	2.34e-08	black	7.342549999999996e-05	88.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000268985.1_ASM26898v1_genomic	NA	NA	4.688e-07	grey	7.389429999999996e-05	88	PY-71	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141488
GCA_000475155.2_YP24H_v2_genomic	NA	NA	6.366e-06	grey	7.979149999999996e-05	89	24H	1998	-23	India	Tamil Nadu	22.3511148	78.6677428	10.909433400000001	78.3665347	Orientalis	1.ORI	1.ORI1	SAMN02470618
GCA_000834755.1_ASM83475v1_genomic	NA	NA	2.34e-08	grey	7.272229999999997e-05	90	A1122	1939	-82	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN03074123
NODE207	100.0	97.3	9.376e-07	red	7.058929999999996e-05	92.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE208	100.0	100.0	2.8128e-06	red	7.340209999999997e-05	91.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000834905.1_ASM83490v1_genomic	NA	NA	2.34e-08	grey	7.342549999999996e-05	91	Java9	1957	-64	Indonesia	Central Java	-2.4833826	117.89028529999999	-5.6259648	110.37164897312937	Orientalis	1.ORI	1.ORI1	SAMN03216587
GCA_003798085.1_ASM379808v1_genomic	NA	NA	2.34e-08	grey	7.342549999999996e-05	92	FDAARGOS_604	1957	-64	Indonesia	Central Java	-2.4833826	117.89028529999999	-5.6259648	110.37164897312937	Orientalis	1.ORI	1.ORI1	SAMN10228584
GCA_900460465.1_57940_B01_genomic	NA	NA	2.34e-08	grey	7.061269999999996e-05	93	NCTC5923	1939	-82	Indonesia	Central Java	-2.4833826	117.89028529999999	-5.6259648	110.37164897312937	Orientalis	1.ORI	1.ORI1	SAMEA104281628
NODE212	18.0	0.0	2.34e-08	black	6.962829999999997e-05	100.6328125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE213	100.0	99.8	1.6408e-06	red	7.126909999999998e-05	99.265625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE214	100.0	94.6	7.032e-07	red	7.197229999999997e-05	98.03125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE215	100.0	89.3	5.12e-07	red	7.248429999999997e-05	97.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE216	91.0	0.0	2.34e-08	black	7.250769999999997e-05	96.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE217	100.0	85.8	6.409e-07	red	7.314859999999997e-05	95.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE218	99.0	91.6	1.2873e-06	red	7.443589999999997e-05	94.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000475095.2_YP009_v2_genomic	NA	NA	3.6406e-06	grey	7.807649999999997e-05	94	9	1994	-27	India	Gujarat	22.3511148	78.6677428	22.3850008	71.74526329999999	Orientalis	1.ORI	1.ORI3	SAMN02470616
GCA_000475115.2_YP113_v2_genomic	NA	NA	1.135e-06	grey	7.557089999999996e-05	95	113	1994	-27	India	Gujarat	22.3511148	78.6677428	22.3850008	71.74526329999999	Orientalis	1.ORI	1.ORI3	SAMN02470617
GCA_000590535.1_EV_NIIEG_genomic	NA	NA	4.997e-07	grey	7.364829999999998e-05	96	EV NIIEG	1941	-80	Russia	Kirov Oblast	64.6863136	97.7453061	57.9665589	49.4074599	Orientalis	1.ORI	1.ORI3	SAMN02598688
GCA_000324805.2_EV76-CN_genomic	NA	NA	4.688e-07	grey	7.297649999999997e-05	97	EV76	1926	-95	Madagascar	NA	-18.9249604	46.441642200000004	NA	NA	Orientalis	1.ORI	1.ORI3	SAMN02403074
IP283	NA	NA	2.34e-08	grey	7.250769999999997e-05	98	IP283	1994	-27	India	Gujarat	22.3511148	78.6677428	22.3850008	71.74526329999999	Orientalis	1.ORI	1.ORI3	IP283
GCA_001261985.1_YPW_3_IHQD_genomic	NA	NA	2.344e-07	grey	7.220669999999997e-05	99	EV76D	[1926:2015]	[-95:-6]	Madagascar	NA	-18.9249604	46.441642200000004	NA	NA	Orientalis	1.ORI	1.ORI3	SAMN03816156
NODE225	60.0	0.0	2.34e-08	black	7.129249999999998e-05	100.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000168235.2_ASM16823v2_genomic	NA	NA	2.34e-08	grey	7.131589999999997e-05	100	IP275	1995	-26	Madagascar	Province de Fianarantsoa	-18.9249604	46.441642200000004	-21.743247	46.6145685	Orientalis	1.ORI	1.ORI3	SAMN02404398
GCA_000169635.1_ASM16963v1_genomic	NA	NA	2.34e-08	grey	7.131589999999997e-05	101	MG05-1020	2005	-16	Madagascar	NA	-18.9249604	46.441642200000004	NA	NA	Orientalis	1.ORI	1.ORI3	SAMN02404403
GCA_000323985.1_ASM32398v1_genomic	NA	NA	7.032e-07	grey	7.033149999999997e-05	102	CMCC114001	1952	-69	China	Fujian	35.000074	104.999927	26.5450001	117.84277800000001	Orientalis	1.ORI	1.ORI1	SAMN02403034
NODE229	19.0	0.0	2.34e-08	black	6.960489999999997e-05	111.7109375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE230	100.0	100.0	4.7115e-06	red	7.431639999999997e-05	109.921875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE231	99.0	71.3	2.344e-07	black	7.455079999999997e-05	108.34375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE232	54.0	0.0	2.34e-08	black	7.457419999999997e-05	106.6875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE233	100.0	74.9	2.344e-07	black	7.480859999999997e-05	105.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE234	23.0	0.0	2.34e-08	black	7.483199999999996e-05	104.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE235	17.0	0.0	2.34e-08	black	7.485539999999996e-05	103.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324625.1_ASM32462v1_genomic	NA	NA	2.34e-08	grey	7.487879999999996e-05	103	CMCCK100001	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403066
GCA_000324865.1_ASM32486v1_genomic	NA	NA	2.34e-08	grey	7.487879999999996e-05	104	F1984001	1984	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403077
GCA_000324425.1_ASM32442v1_genomic	NA	NA	2.34e-08	grey	7.485539999999996e-05	105	CMCC87001	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403056
GCA_000325485.1_ASM32548v1_genomic	NA	NA	2.34e-08	grey	7.483199999999996e-05	106	YN663	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403108
NODE240	100.0	92.1	7.032e-07	red	7.527739999999996e-05	108.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE241	60.0	5.3	2.344e-07	black	7.551179999999996e-05	107.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324645.1_ASM32464v1_genomic	NA	NA	2.344e-07	grey	7.574619999999996e-05	107	CMCCK110001	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403067
GCA_000325445.1_ASM32544v1_genomic	NA	NA	2.344e-07	grey	7.574619999999996e-05	108	YN2588	2000	-21	China	Guangxi Zhuang	35.000074	104.999927	24.0	109.0	Orientalis	1.ORI	1.ORI2	SAMN02403106
GCA_000325425.1_ASM32542v1_genomic	NA	NA	2.34e-08	grey	7.530079999999996e-05	109	YN2551	2002	-19	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403105
GCA_000170275.1_ASM17027v1_genomic	NA	NA	2.34e-08	grey	7.457419999999997e-05	110	F1991016	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02404399
NODE246	40.0	0.0	2.34e-08	black	7.433979999999997e-05	111.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000325405.1_ASM32540v1_genomic	NA	NA	4.688e-07	grey	7.480859999999997e-05	111	YN2179	1995	-26	Myanmar	NA	17.1750495	95.9999652	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN02403104
GCA_000834235.1_ASM83423v1_genomic	NA	NA	2.34e-08	grey	7.436319999999997e-05	112	PBM19	[1950:2000]	[-71:-21]	NA	NA	NA	NA	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN03074081
NODE249	100.0	100.0	2.8128e-06	red	7.241769999999998e-05	113.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000182505.1_ASM18250v1_genomic	NA	NA	2.34e-08	grey	7.244109999999997e-05	113	India195	[1898:1950]	[-123:-71]	India	Maharashtra	22.3511148	78.6677428	18.906835600000004	75.6741579	Orientalis	1.ORI	1.ORI1	SAMN02403942
IP579	NA	NA	2.34e-08	grey	7.244109999999997e-05	114	IP579	1908	-113	India	NA	22.3511148	78.6677428	NA	NA	Orientalis	1.ORI	1.ORI1	IP579
GCA_000324825.1_ASM32482v1_genomic	NA	NA	4.688e-07	grey	7.002689999999998e-05	115	F1946001	1946	-75	China	Fujian	35.000074	104.999927	26.5450001	117.84277800000001	Orientalis	1.ORI	1.ORI1	SAMN02403075
NODE253	100.0	98.7	1.4064e-06	red	6.507799999999998e-05	121.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE254	4.0	0.0	2.34e-08	black	6.510139999999997e-05	119.6875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE255	4.0	0.0	2.34e-08	black	6.512479999999997e-05	118.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE256	8.0	0.0	2.34e-08	black	6.514819999999997e-05	117.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE257	51.0	79.3	2.344e-07	black	6.538259999999997e-05	116.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324845.1_ASM32484v1_genomic	NA	NA	2.344e-07	grey	6.561699999999996e-05	116	F1954001	1954	-67	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403076
GCA_000325365.1_ASM32536v1_genomic	NA	NA	2.34e-08	grey	6.540599999999996e-05	117	YN1065	1954	-67	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403102
GCA_000325385.1_ASM32538v1_genomic	NA	NA	2.34e-08	grey	6.517159999999996e-05	118	YN1683	1977	-44	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403103
GCA_000022825.1_ASM2282v1_genomic	NA	NA	2.34e-08	grey	6.514819999999997e-05	119	D182038	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02603872
NODE262	13.0	0.0	2.34e-08	black	6.512479999999997e-05	121.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE263	31.0	72.2	2.34e-08	black	6.514819999999997e-05	120.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324385.1_ASM32438v1_genomic	NA	NA	2.344e-07	grey	6.538259999999997e-05	120	CMCC84038	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403054
GCA_000325465.1_ASM32546v1_genomic	NA	NA	2.344e-07	grey	6.538259999999997e-05	121	YN472	1957	-64	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403107
GCA_000324765.1_ASM32476v1_genomic	NA	NA	2.344e-07	grey	6.535919999999997e-05	122	E1977001	1977	-44	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403073
NODE267	9.0	0.0	2.34e-08	black	6.510139999999997e-05	124.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE268	25.0	0.0	2.34e-08	black	6.512479999999997e-05	123.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324365.1_ASM32436v1_genomic	NA	NA	2.344e-07	grey	6.535919999999997e-05	123	CMCC84033	1979	-42	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403053
GCA_000324405.1_ASM32440v1_genomic	NA	NA	7.032e-07	grey	6.582799999999997e-05	124	CMCC84046	1984	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403055
GCA_000324785.1_ASM32478v1_genomic	NA	NA	2.344e-07	grey	6.533579999999997e-05	125	E1979001	1979	-42	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403021
GCA_000022805.1_ASM2280v1_genomic	NA	NA	2.34e-08	grey	6.346059999999998e-05	126	D106004	2006	-15	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02603871
NODE273	100.0	98.9	1.4064e-06	red	6.437479999999998e-05	128.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE274	22.0	0.0	2.34e-08	black	6.439819999999998e-05	127.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323285.1_ASM32328v1_genomic	NA	NA	2.34e-08	grey	6.442159999999997e-05	127	30017	1976	-45	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02402998
GCA_000324105.1_ASM32410v1_genomic	NA	NA	7.032e-07	grey	6.510139999999997e-05	128	CMCC31004	1990	-31	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02403040
GCA_000022845.1_ASM2284v1_genomic	NA	NA	2.344e-07	grey	6.460919999999998e-05	129	Z176003	1976	-45	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02603873
NODE278	21.0	0.0	2.34e-08	black	6.296839999999998e-05	139.9453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE279	100.0	95.3	9.376e-07	red	6.390599999999998e-05	137.390625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE280	100.0	96.8	1.172e-06	red	6.507799999999998e-05	134.65625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE281	100.0	76.6	2.344e-07	black	6.531239999999997e-05	133.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE282	24.0	0.0	2.34e-08	black	6.533579999999997e-05	132.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
